"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000253660.1",4.9579585728709,-4.08478671931297,0.923833061092078,-4.4215636908299,9.79891709356418e-06,4.87231473211848e-05
"ENSG00000253676.1",173.553045867619,-2.00448340912032,0.12031651094845,-16.6600859127236,2.55656958501021e-62,1.08745080689415e-60
"ENSG00000253731.2",18.5670084803327,1.49310840203852,0.300919592622171,4.9618185011743,6.98362381312824e-07,3.99839204481637e-06
"ENSG00000253741.2",18.6946539029574,1.27099500520238,0.310082821406676,4.09888880472826,4.15138406206815e-05,0.000188428887173272
"ENSG00000253764.3",12.9249778507947,2.6636097443964,0.430946901676005,6.18083047827307,6.3765260480365e-10,4.90817506699208e-09
"ENSG00000253767.2",62.5534083890767,1.83454377908947,0.198568122806231,9.23886348505033,2.49129244876153e-20,3.62976456617446e-19
"ENSG00000253771.6",77.8917926921714,1.07350168451865,0.157015971506803,6.836894834435,8.09281042515169e-12,7.24157263865767e-11
"ENSG00000253793.1",2.09029068075662,3.14171370657367,1.09943870008408,2.85756150509656,0.00426909889723212,0.0128316016753712
"ENSG00000253824.2",2.00232781856961,3.05808547111797,1.09408185673429,2.79511578799598,0.00518811297235899,0.0152719276042317
"ENSG00000253842.2",3.56434214245614,1.96408874726263,0.723790896365,2.71361349959859,0.00665537651016266,0.0190411234232419
"ENSG00000253868.4",4.44961667001392,-2.16293268088402,0.714978164046869,-3.02517306072893,0.00248490897088715,0.00793950089487794
"ENSG00000253875.2",9.01484378263914,-1.3296794837132,0.442527516785243,-3.00473853778113,0.00265809238160778,0.00842981594520489
"ENSG00000253910.2",63.1101772024843,-1.51885422761138,0.170265642756184,-8.92049742405364,4.64198532374346e-19,6.30921023936359e-18
